time,open,high,low,close
2025-01-30T13:15:00+05:30,23259.9,23270,23120,23175
2025-01-30T14:15:00+05:30,23163.9,23248,23136,23240.1
2025-01-30T15:15:00+05:30,23240,23250,23234.45,23249
2025-01-31T09:15:00+05:30,23490,23510.85,23411.05,23485
2025-01-31T10:15:00+05:30,23480.5,23558,23464.35,23528
2025-01-31T11:15:00+05:30,23530,23579.85,23506.95,23577
2025-01-31T12:15:00+05:30,23578.95,23635,23560,23629
2025-01-31T13:15:00+05:30,23627,23643,23540.5,23566.25
2025-01-31T14:15:00+05:30,23570,23633.05,23543.85,23614.8
2025-01-31T15:15:00+05:30,23611,23644,23603,23642
2025-02-01T09:15:00+05:30,23584,23687.9,23541,23633
2025-02-01T10:15:00+05:30,23635.9,23694.95,23611.2,23671.35
2025-02-01T11:15:00+05:30,23677,23715.35,23471.4,23543.45
2025-02-01T12:15:00+05:30,23554.65,23622,23422.95,23461.2
2025-02-01T13:15:00+05:30,23468.15,23607.75,23447,23590
2025-02-01T14:15:00+05:30,23589.35,23625,23544.15,23551.75
2025-02-01T15:15:00+05:30,23551.55,23563,23541.25,23560
2025-02-03T09:15:00+05:30,23390,23445,23305.35,23343.65
2025-02-03T10:15:00+05:30,23341.35,23409,23330,23405
2025-02-03T11:15:00+05:30,23406,23418,23325.25,23384.05
2025-02-03T12:15:00+05:30,23384.1,23448,23350,23441
2025-02-03T13:15:00+05:30,23439.6,23449,23369,23419
2025-02-03T14:15:00+05:30,23419,23463.25,23401.1,23451.4
2025-02-03T15:15:00+05:30,23448,23453,23433,23440
2025-02-04T09:15:00+05:30,23550,23645,23535,23586
2025-02-04T10:15:00+05:30,23586.65,23609.65,23496.9,23573.25
2025-02-04T11:15:00+05:30,23574.5,23666,23565,23629.35
2025-02-04T12:15:00+05:30,23626.4,23695,23621,23694
2025-02-04T13:15:00+05:30,23690,23757.4,23679.05,23700.4
2025-02-04T14:15:00+05:30,23683,23796.75,23675.65,23793.35
2025-02-04T15:15:00+05:30,23792.75,23793,23775.45,23791.7
2025-02-05T09:15:00+05:30,23825,23853.8,23796.05,23824
2025-02-05T10:15:00+05:30,23825,23850.8,23803,23805.95
2025-02-05T11:15:00+05:30,23806.35,23832,23787.3,23800.8
2025-02-05T12:15:00+05:30,23797.5,23830,23795.45,23830
2025-02-05T13:15:00+05:30,23830,23849,23805.65,23815.45
2025-02-05T14:15:00+05:30,23816,23825.05,23766.25,23770
2025-02-05T15:15:00+05:30,23773.95,23777.7,23755,23757
2025-02-06T09:15:00+05:30,23822.4,23835,23700.05,23712
2025-02-06T10:15:00+05:30,23712.35,23744.9,23688,23704.05
2025-02-06T11:15:00+05:30,23704.05,23715,23681.1,23704.1
2025-02-06T12:15:00+05:30,23708.6,23714.2,23675.05,23692.8
2025-02-06T13:15:00+05:30,23688.1,23705.25,23660,23673.9
2025-02-06T14:15:00+05:30,23673.65,23697.95,23660,23679.1
2025-02-06T15:15:00+05:30,23683.95,23707.75,23680,23702.5
2025-02-07T09:15:00+05:30,23712,23758,23648.3,23693.2
2025-02-07T10:15:00+05:30,23693.2,23715.2,23580.4,23705
2025-02-07T11:15:00+05:30,23705,23794.65,23635,23636.55
2025-02-07T12:15:00+05:30,23636,23685,23625.7,23633.45
2025-02-07T13:15:00+05:30,23636.65,23680.9,23530,23540
2025-02-07T14:15:00+05:30,23540,23626.9,23521,23626
2025-02-07T15:15:00+05:30,23623.3,23645,23607,23614
2025-02-10T09:15:00+05:30,23589.95,23623,23429.25,23438.15
2025-02-10T10:15:00+05:30,23436.65,23475,23428,23468.15
2025-02-10T11:15:00+05:30,23474.95,23474.95,23404,23420
2025-02-10T12:15:00+05:30,23419.95,23441.9,23406.5,23420
2025-02-10T13:15:00+05:30,23422.7,23460,23388,23409.4
2025-02-10T14:15:00+05:30,23407.6,23484,23391.9,23459.6
2025-02-10T15:15:00+05:30,23459.45,23464.95,23450.15,23454.95
2025-02-11T09:15:00+05:30,23421,23470,23330,23332.9
2025-02-11T10:15:00+05:30,23332,23360.35,23318,23350.7
2025-02-11T11:15:00+05:30,23350.6,23371,23320,23325.05
2025-02-11T12:15:00+05:30,23325,23329.4,23087.3,23095
2025-02-11T13:15:00+05:30,23095,23166.65,23060,23132.1
2025-02-11T14:15:00+05:30,23133,23188,23084.55,23160.25
2025-02-11T15:15:00+05:30,23161.4,23165,23135.55,23140.05
2025-02-12T09:15:00+05:30,23134.4,23158,22905,22935
2025-02-12T10:15:00+05:30,22935,23042.65,22900,23016.65
2025-02-12T11:15:00+05:30,23020,23184,22991.05,23149.95
2025-02-12T12:15:00+05:30,23149.2,23220,23094.05,23198.85
2025-02-12T13:15:00+05:30,23200,23236.45,23056.7,23103.85
2025-02-12T14:15:00+05:30,23100,23139.95,23066.6,23131.2
2025-02-12T15:15:00+05:30,23131.6,23139.9,23120.1,23132
2025-02-13T09:15:00+05:30,23119,23266.5,23066,23240.1
2025-02-13T10:15:00+05:30,23243.95,23276,23202,23245.05
2025-02-13T11:15:00+05:30,23247.2,23310,23246.1,23270.35
2025-02-13T12:15:00+05:30,23270.4,23288.35,23230.3,23230.3
2025-02-13T13:15:00+05:30,23230,23254.85,23109.05,23141.4
2025-02-13T14:15:00+05:30,23140.7,23154.05,23087,23111.9
2025-02-13T15:15:00+05:30,23115,23118.85,23090,23091.2
2025-02-14T09:15:00+05:30,23169,23205.5,23092.7,23126.9
2025-02-14T10:15:00+05:30,23122,23169,22917,22973.1
2025-02-14T11:15:00+05:30,22962.3,22999,22889.9,22912.5
2025-02-14T12:15:00+05:30,22912.3,22943.05,22846.45,22886.95
2025-02-14T13:15:00+05:30,22885,22935,22855,22885
2025-02-14T14:15:00+05:30,22887.45,23054,22877.95,23002.65
2025-02-14T15:15:00+05:30,23006.25,23006.9,22970,22976.95
2025-02-17T09:15:00+05:30,22945.4,22963.15,22826.25,22857.85
2025-02-17T10:15:00+05:30,22856,23021.75,22849.05,22890
2025-02-17T11:15:00+05:30,22889,22975,22876.9,22908
2025-02-17T12:15:00+05:30,22905.6,22971.35,22880.1,22923
2025-02-17T13:15:00+05:30,22921.65,23049,22915.6,22970
2025-02-17T14:15:00+05:30,22970,23037.7,22969.25,23036.5
2025-02-17T15:15:00+05:30,23035.7,23044.85,23015.1,23043.5
2025-02-18T09:15:00+05:30,23029.1,23029.1,22904.05,22925.15
2025-02-18T10:15:00+05:30,22925,22941.85,22838.8,22854.35
2025-02-18T11:15:00+05:30,22852,22940,22845.45,22900.85
2025-02-18T12:15:00+05:30,22904.7,22964.95,22887.2,22927.85
2025-02-18T13:15:00+05:30,22927.85,22988,22924,22963
2025-02-18T14:15:00+05:30,22962.95,23008.15,22951.8,22975
2025-02-18T15:15:00+05:30,22975,22978.2,22946.05,22950
2025-02-19T09:15:00+05:30,22900.2,23048,22881.15,23036.05
2025-02-19T10:15:00+05:30,23043,23106.2,22969.6,23019.95
2025-02-19T11:15:00+05:30,23019,23063.95,22993.45,23053.5
2025-02-19T12:15:00+05:30,23051.4,23077.75,22963.3,22998.9
2025-02-19T13:15:00+05:30,22994.9,23015,22975,23007.25
2025-02-19T14:15:00+05:30,23010,23011.5,22906,22972.1
2025-02-19T15:15:00+05:30,22972.1,22972.6,22954.3,22957
2025-02-20T09:15:00+05:30,22895,22939,22855,22912.75
2025-02-20T10:15:00+05:30,22913.8,22949.95,22906.15,22946.45
2025-02-20T11:15:00+05:30,22945,22950,22911,22921.15
2025-02-20T12:15:00+05:30,22920.8,22946,22904.3,22915.35
2025-02-20T13:15:00+05:30,22921.4,22960.95,22914,22934.8
2025-02-20T14:15:00+05:30,22934.8,22955,22930.55,22945
2025-02-20T15:15:00+05:30,22945,22947.25,22934.9,22934.9
2025-02-21T09:15:00+05:30,22880,22940.25,22806,22810
2025-02-21T10:15:00+05:30,22810,22846,22780.4,22815
2025-02-21T11:15:00+05:30,22813,22868.9,22788,22832.5
2025-02-21T12:15:00+05:30,22827.8,22870.25,22790,22814
2025-02-21T13:15:00+05:30,22814,22825.6,22757.75,22821.1
2025-02-21T14:15:00+05:30,22824.95,22845,22805.05,22835
2025-02-21T15:15:00+05:30,22835,22835,22799,22799
2025-02-24T09:15:00+05:30,22674.7,22720.15,22600,22619
2025-02-24T10:15:00+05:30,22620,22634,22591.1,22615
2025-02-24T11:15:00+05:30,22615,22671.8,22605.55,22608.05
2025-02-24T12:15:00+05:30,22607.6,22641.9,22605.5,22628.5
2025-02-24T13:15:00+05:30,22627,22633,22572.15,22595.75
2025-02-24T14:15:00+05:30,22595.75,22649.95,22588.05,22616.6
2025-02-24T15:15:00+05:30,22615,22619.8,22601.35,22604.25
2025-02-25T09:15:00+05:30,22582.2,22646,22566,22618.4
2025-02-25T10:15:00+05:30,22618,22624.2,22570.1,22584.55
2025-02-25T11:15:00+05:30,22585.5,22603,22563.55,22596
2025-02-25T12:15:00+05:30,22596,22620,22595.25,22613.9
2025-02-25T13:15:00+05:30,22612.85,22625.2,22599.4,22606.75
2025-02-25T14:15:00+05:30,22604.25,22612.6,22584,22587.4
2025-02-25T15:15:00+05:30,22587.4,22591.6,22561.3,22567
2025-02-27T09:15:00+05:30,22580,22605.05,22539.25,22550
2025-02-27T10:15:00+05:30,22550.05,22572,22534.4,22558.35
2025-02-27T11:15:00+05:30,22560.3,22567.35,22533.05,22542
2025-02-27T12:15:00+05:30,22541.1,22553.75,22530.2,22543.95
2025-02-27T13:15:00+05:30,22544.05,22555,22543.65,22551.05
2025-02-27T14:15:00+05:30,22552,22559.1,22545.3,22548.35
2025-02-27T15:15:00+05:30,22548,22550,22543.3,22543.45
2025-02-28T09:15:00+05:30,22532.4,22574.75,22373.55,22419.25
2025-02-28T10:15:00+05:30,22420,22455.65,22384.45,22389.95
2025-02-28T11:15:00+05:30,22386.55,22417,22358.1,22365
2025-02-28T12:15:00+05:30,22365,22388.6,22233.35,22258.15
2025-02-28T13:15:00+05:30,22259.9,22282.3,22241.7,22265.55
2025-02-28T14:15:00+05:30,22265.95,22324.3,22253,22282.6
2025-02-28T15:15:00+05:30,22282.55,22286.95,22269.8,22273
2025-03-03T09:15:00+05:30,22341,22376,22158,22177.2
2025-03-03T10:15:00+05:30,22177.2,22250.5,22147.95,22175
2025-03-03T11:15:00+05:30,22172,22204.3,22140.05,22203.65
2025-03-03T12:15:00+05:30,22203.65,22290,22183.75,22290
2025-03-03T13:15:00+05:30,22287.3,22310,22212,22260
2025-03-03T14:15:00+05:30,22259.95,22282.95,22235.1,22257.05
2025-03-03T15:15:00+05:30,22259,22271.75,22255.1,22267
2025-03-04T09:15:00+05:30,22115.6,22230,22101,22189.2
2025-03-04T10:15:00+05:30,22189.8,22237,22184.9,22211.2
2025-03-04T11:15:00+05:30,22211.15,22216.25,22168.9,22175.35
2025-03-04T12:15:00+05:30,22173.75,22195.75,22151,22168
2025-03-04T13:15:00+05:30,22169.95,22220,22151,22208.55
2025-03-04T14:15:00+05:30,22205.05,22212.75,22184.5,22190
2025-03-04T15:15:00+05:30,22186,22196.85,22180.85,22184.8
2025-03-05T09:15:00+05:30,22200,22370,22168.3,22338.95
2025-03-05T10:15:00+05:30,22335.2,22395,22311.25,22383.7
2025-03-05T11:15:00+05:30,22385,22483,22375,22468.1
2025-03-05T12:15:00+05:30,22468.1,22498,22427.2,22447.45
2025-03-05T13:15:00+05:30,22451,22459.15,22393.6,22419
2025-03-05T14:15:00+05:30,22423.7,22455,22391.7,22438.15
2025-03-05T15:15:00+05:30,22439.55,22450,22435,22446
2025-03-06T09:15:00+05:30,22541,22554,22359,22444.6
2025-03-06T10:15:00+05:30,22445.65,22564,22435.3,22541.85
2025-03-06T11:15:00+05:30,22543.85,22549.75,22435,22522
2025-03-06T12:15:00+05:30,22522,22593.1,22520,22566.8
2025-03-06T13:15:00+05:30,22565.35,22608,22549.55,22595
2025-03-06T14:15:00+05:30,22595,22629.95,22568.25,22628.95
2025-03-06T15:15:00+05:30,22628.05,22638.15,22615.6,22620.2
2025-03-07T09:15:00+05:30,22598.9,22706,22572.2,22704.65
2025-03-07T10:15:00+05:30,22709.55,22724.5,22660.15,22719.35
2025-03-07T11:15:00+05:30,22711.65,22738,22610.1,22624
2025-03-07T12:15:00+05:30,22624,22684,22600.15,22621.05
2025-03-07T13:15:00+05:30,22621.05,22669,22603.05,22642.5
2025-03-07T14:15:00+05:30,22643,22704.1,22636.1,22652.9
2025-03-07T15:15:00+05:30,22652.65,22652.9,22634.25,22642
2025-03-10T09:15:00+05:30,22599.9,22728.15,22582.1,22687
2025-03-10T10:15:00+05:30,22682.7,22722,22664.95,22684.85
2025-03-10T11:15:00+05:30,22682.4,22712,22651,22657.35
2025-03-10T12:15:00+05:30,22656.4,22678.95,22635,22662.65
2025-03-10T13:15:00+05:30,22660,22664.1,22591.5,22605.85
2025-03-10T14:15:00+05:30,22605.85,22610,22486.85,22525.3
2025-03-10T15:15:00+05:30,22525.3,22529.95,22497.05,22500.1
2025-03-11T09:15:00+05:30,22419.95,22489,22361.55,22482.45
2025-03-11T10:15:00+05:30,22480.05,22573,22457.85,22519.3
2025-03-11T11:15:00+05:30,22518.75,22524.95,22480.85,22511
2025-03-11T12:15:00+05:30,22511,22541,22500,22505.25
2025-03-11T13:15:00+05:30,22505,22571,22500.25,22566
2025-03-11T14:15:00+05:30,22569,22592.05,22537.8,22551
2025-03-11T15:15:00+05:30,22555.05,22590,22550.2,22590
2025-03-12T09:15:00+05:30,22580,22618.8,22461,22468.5
2025-03-12T10:15:00+05:30,22468,22507,22440.6,22463
2025-03-12T11:15:00+05:30,22464.2,22474.05,22381,22413.95
2025-03-12T12:15:00+05:30,22413.95,22447,22380.2,22445
2025-03-12T13:15:00+05:30,22442,22488,22439,22482
2025-03-12T14:15:00+05:30,22482.95,22549,22477,22532.1
2025-03-12T15:15:00+05:30,22530,22536.3,22517,22525.95
2025-03-13T09:15:00+05:30,22550,22599,22505.1,22591
2025-03-13T10:15:00+05:30,22591,22615.8,22525.05,22566.4
2025-03-13T11:15:00+05:30,22566.4,22568.9,22452,22489.4
2025-03-13T12:15:00+05:30,22483.8,22505,22470,22471
2025-03-13T13:15:00+05:30,22470.95,22493.75,22462.3,22470.45
2025-03-13T14:15:00+05:30,22470.9,22475,22430.1,22447.25
2025-03-13T15:15:00+05:30,22448.2,22454.95,22432.5,22435.05
2025-03-17T09:15:00+05:30,22510.2,22670,22502.3,22576.2
2025-03-17T10:15:00+05:30,22576.2,22584.95,22531,22550
2025-03-17T11:15:00+05:30,22546.15,22608,22540,22584
2025-03-17T12:15:00+05:30,22582.3,22582.8,22503.1,22528.5
2025-03-17T13:15:00+05:30,22528,22604.25,22527,22590.95
2025-03-17T14:15:00+05:30,22592.8,22598.25,22550,22582.65
2025-03-17T15:15:00+05:30,22581.7,22594.95,22578.7,22592.8
2025-03-18T09:15:00+05:30,22705,22810,22672.8,22802
2025-03-18T10:15:00+05:30,22803,22830,22790.3,22815
2025-03-18T11:15:00+05:30,22820,22838,22801,22826
2025-03-18T12:15:00+05:30,22826,22828,22764,22823.95
2025-03-18T13:15:00+05:30,22824,22863.45,22818,22835.2
2025-03-18T14:15:00+05:30,22839.1,22902.15,22831.2,22900.6
2025-03-18T15:15:00+05:30,22900,22912.7,22898.05,22905
2025-03-19T09:15:00+05:30,22934,22954.5,22872,22923.05
2025-03-19T10:15:00+05:30,22925.4,22973,22920.2,22955.6
2025-03-19T11:15:00+05:30,22958.95,22963,22927.25,22937.55
2025-03-19T12:15:00+05:30,22942.05,22993,22933.6,22951
2025-03-19T13:15:00+05:30,22950.55,22977.85,22945.6,22955.65
2025-03-19T14:15:00+05:30,22957.25,22986.5,22950.45,22974.4
2025-03-19T15:15:00+05:30,22975,22978.35,22965.7,22972.95
2025-03-20T09:15:00+05:30,23069.9,23106,23015,23025
2025-03-20T10:15:00+05:30,23028,23103.2,23022,23099
2025-03-20T11:15:00+05:30,23099,23110,23081,23102.35
2025-03-20T12:15:00+05:30,23102.95,23180,23102.05,23175
2025-03-20T13:15:00+05:30,23175.2,23230,23170,23211.75
2025-03-20T14:15:00+05:30,23208.05,23232.6,23192,23196
2025-03-20T15:15:00+05:30,23195,23200,23190,23191
2025-03-21T09:15:00+05:30,23195.05,23298,23172,23273.45
2025-03-21T10:15:00+05:30,23274.95,23384,23262.5,23350
2025-03-21T11:15:00+05:30,23350,23395.6,23340.6,23375
2025-03-21T12:15:00+05:30,23375.5,23438,23371.65,23396.85
2025-03-21T13:15:00+05:30,23390,23422,23294.9,23365
2025-03-21T14:15:00+05:30,23365,23411,23362,23379.9
2025-03-21T15:15:00+05:30,23376.05,23391,23371,23385.65
2025-03-24T09:15:00+05:30,23482.3,23584.9,23441.5,23564.4
2025-03-24T10:15:00+05:30,23564.4,23670.1,23558.25,23637.6
2025-03-24T11:15:00+05:30,23641.9,23653.9,23586.3,23642.95
2025-03-24T12:15:00+05:30,23646,23669,23624.95,23662.1
2025-03-24T13:15:00+05:30,23662.1,23716.4,23631.15,23711.1
2025-03-24T14:15:00+05:30,23707.75,23729.8,23666,23686.85
2025-03-24T15:15:00+05:30,23683.4,23721.55,23683.4,23720
2025-03-25T09:15:00+05:30,23767.1,23893.9,23682.3,23796.3
2025-03-25T10:15:00+05:30,23790.1,23856.35,23677.1,23740
2025-03-25T11:15:00+05:30,23741.2,23765,23663.9,23726.05
2025-03-25T12:15:00+05:30,23726.05,23748.95,23685,23722.15
2025-03-25T13:15:00+05:30,23722.05,23785,23687.95,23770.9
2025-03-25T14:15:00+05:30,23772,23778.5,23711.95,23715
2025-03-25T15:15:00+05:30,23712.85,23723.1,23660,23667
2025-03-26T09:15:00+05:30,23735,23748.2,23640,23709.7
2025-03-26T10:15:00+05:30,23706.3,23761.4,23650,23680
2025-03-26T11:15:00+05:30,23675.85,23705,23604.05,23638
2025-03-26T12:15:00+05:30,23637.3,23665.45,23593.25,23606.15
2025-03-26T13:15:00+05:30,23608,23609.95,23546.3,23599.45
2025-03-26T14:15:00+05:30,23598.85,23604.95,23494.9,23539.95
2025-03-26T15:15:00+05:30,23540,23541.15,23506.7,23512.55
2025-03-27T09:15:00+05:30,23470,23634.8,23455.05,23620.5
2025-03-27T10:15:00+05:30,23620.35,23643.1,23570.4,23611.55
2025-03-27T11:15:00+05:30,23611.8,23628.95,23591.05,23614.8
2025-03-27T12:15:00+05:30,23614.8,23616.15,23587.75,23595
2025-03-27T13:15:00+05:30,23588.95,23615,23586.25,23607.6
2025-03-27T14:15:00+05:30,23607.2,23614,23586,23594.85
2025-03-27T15:15:00+05:30,23592,23597.15,23588,23595.8
2025-03-28T09:15:00+05:30,23775.05,23801.6,23640,23675.6
2025-03-28T10:15:00+05:30,23673.3,23795,23670,23725
2025-03-28T11:15:00+05:30,23725,23743.9,23692.5,23726.65
2025-03-28T12:15:00+05:30,23723.65,23724.15,23605.1,23620.45
2025-03-28T13:15:00+05:30,23620.45,23647,23560,23599
2025-03-28T14:15:00+05:30,23599.75,23691.85,23592,23657.45
2025-03-28T15:15:00+05:30,23658.35,23659,23620,23644
2025-04-01T09:15:00+05:30,23530,23668,23491.45,23575
2025-04-01T10:15:00+05:30,23575,23613.95,23370.05,23378.9
2025-04-01T11:15:00+05:30,23377.1,23412.4,23321.6,23361.35
2025-04-01T12:15:00+05:30,23363.9,23404,23328.15,23345
2025-04-01T13:15:00+05:30,23345.2,23348.95,23290,23314
2025-04-01T14:15:00+05:30,23314,23339.65,23290,23328.6
2025-04-01T15:15:00+05:30,23325.9,23329.5,23307.6,23315
2025-04-02T09:15:00+05:30,23326.95,23424,23300,23367.9
2025-04-02T10:15:00+05:30,23367.9,23442.15,23347.05,23417
2025-04-02T11:15:00+05:30,23415.15,23420,23361.9,23405.55
2025-04-02T12:15:00+05:30,23410.55,23427.15,23375,23403.75
2025-04-02T13:15:00+05:30,23404.4,23420,23382.7,23393
2025-04-02T14:15:00+05:30,23393,23459.6,23392.05,23443.7
2025-04-02T15:15:00+05:30,23442,23445.4,23430,23435
2025-04-03T09:15:00+05:30,23215,23382.1,23215,23378
2025-04-03T10:15:00+05:30,23375.15,23411.1,23355,23369
2025-04-03T11:15:00+05:30,23368.9,23389.95,23355.55,23373.35
2025-04-03T12:15:00+05:30,23373.35,23378.95,23345,23347.7
2025-04-03T13:15:00+05:30,23347.7,23367,23343.55,23352.15
2025-04-03T14:15:00+05:30,23353.2,23362.8,23330.3,23331
2025-04-03T15:15:00+05:30,23331.05,23331.4,23310,23328.1
2025-04-04T09:15:00+05:30,23229.7,23250,23011,23016.6
2025-04-04T10:15:00+05:30,23011,23099,22992,23089
2025-04-04T11:15:00+05:30,23089.35,23094.8,23012,23030.8
2025-04-04T12:15:00+05:30,23031.3,23053,23001,23004.9
2025-04-04T13:15:00+05:30,23007,23027.15,22934.15,22956.7
2025-04-04T14:15:00+05:30,22956.5,22968.65,22920.05,22958.1
2025-04-04T15:15:00+05:30,22958.6,22972.1,22951.5,22971.6
2025-04-07T09:15:00+05:30,22201.5,22285.8,21905,22005.65
2025-04-07T10:15:00+05:30,22010.05,22174.9,21990.35,22070
2025-04-07T11:15:00+05:30,22067.05,22152.1,21951.55,21962.05
2025-04-07T12:15:00+05:30,21962,21997,21860,21908.85
2025-04-07T13:15:00+05:30,21913.95,22119.95,21874.6,22050
2025-04-07T14:15:00+05:30,22050,22318,22026.9,22282.9
2025-04-07T15:15:00+05:30,22286,22347,22228,22320
2025-04-08T09:15:00+05:30,22511.6,22650,22438,22442.05
2025-04-08T10:15:00+05:30,22444.45,22582.05,22341,22525.4
2025-04-08T11:15:00+05:30,22522.55,22615,22399.5,22615
2025-04-08T12:15:00+05:30,22619,22733.55,22570,22708.9
2025-04-08T13:15:00+05:30,22711.4,22744.9,22552.1,22683.65
2025-04-08T14:15:00+05:30,22686.5,22737.95,22608,22610.05
2025-04-08T15:15:00+05:30,22610.05,22654.9,22606,22653.45
2025-04-09T09:15:00+05:30,22544,22544,22417.1,22430.05
2025-04-09T10:15:00+05:30,22426.1,22480,22405.05,22428.4
2025-04-09T11:15:00+05:30,22431,22496.35,22425,22492.75
2025-04-09T12:15:00+05:30,22492.2,22533.25,22474.45,22508
2025-04-09T13:15:00+05:30,22505.4,22509.6,22459.05,22463.95
2025-04-09T14:15:00+05:30,22463.85,22476.3,22455.5,22473
2025-04-09T15:15:00+05:30,22474.95,22510,22465,22501.5
2025-04-11T09:15:00+05:30,22746,22970,22746,22904.1
2025-04-11T10:15:00+05:30,22905.65,22938.65,22812,22921.1
2025-04-11T11:15:00+05:30,22921.6,22996,22902,22994.2
2025-04-11T12:15:00+05:30,22991.85,23017,22942,22989
2025-04-11T13:15:00+05:30,22989.4,22989.4,22836.4,22858.9
2025-04-11T14:15:00+05:30,22854.95,22933.9,22825,22917.65
2025-04-11T15:15:00+05:30,22917.65,22949,22900,22945
2025-04-15T09:15:00+05:30,23295,23385.2,23252,23363
2025-04-15T10:15:00+05:30,23360,23373,23349.1,23356.5
2025-04-15T11:15:00+05:30,23356.5,23384.9,23350.1,23381
2025-04-15T12:15:00+05:30,23381,23399.9,23377,23380.1
2025-04-15T13:15:00+05:30,23383.4,23385.9,23355,23361.8
2025-04-15T14:15:00+05:30,23361.9,23370,23323.3,23327.8
2025-04-15T15:15:00+05:30,23329,23368.5,23324.5,23368.5
2025-04-16T09:15:00+05:30,23338,23390,23287.7,23365.9
2025-04-16T10:15:00+05:30,23369,23370,23277.2,23338.1
2025-04-16T11:15:00+05:30,23340.5,23356,23323.1,23341.4
2025-04-16T12:15:00+05:30,23341,23373.8,23336.7,23357.7
2025-04-16T13:15:00+05:30,23358,23450,23296.1,23448
2025-04-16T14:15:00+05:30,23450,23450,23406.5,23418
2025-04-16T15:15:00+05:30,23415.5,23447.6,23415,23439
2025-04-17T09:15:00+05:30,23399.9,23450,23330,23373.2
2025-04-17T10:15:00+05:30,23374.8,23463.8,23360.2,23460
2025-04-17T11:15:00+05:30,23459.5,23644,23453.5,23626.9
2025-04-17T12:15:00+05:30,23626.9,23798,23616.7,23798
2025-04-17T13:15:00+05:30,23798.9,23864.8,23768.4,23815.1
2025-04-17T14:15:00+05:30,23815.2,23858,23776.1,23842.8
2025-04-17T15:15:00+05:30,23843.9,23872.7,23837.3,23846
2025-04-21T09:15:00+05:30,23875.9,24071,23875.6,24033.8
2025-04-21T10:15:00+05:30,24028,24128,24001,24127.9
2025-04-21T11:15:00+05:30,24126.5,24145,24091,24139.5
2025-04-21T12:15:00+05:30,24137,24194.5,24133.7,24174
2025-04-21T13:15:00+05:30,24175,24182.8,24102.4,24149.8
2025-04-21T14:15:00+05:30,24145.2,24164.8,24113,24120
2025-04-21T15:15:00+05:30,24118,24150,24117.2,24135
2025-04-22T09:15:00+05:30,24150,24194.8,24077,24184.8
2025-04-22T10:15:00+05:30,24187.9,24239.8,24173.2,24221
2025-04-22T11:15:00+05:30,24222,24224.7,24157,24199.9
2025-04-22T12:15:00+05:30,24199.2,24201.5,24170,24188
2025-04-22T13:15:00+05:30,24188,24201.9,24173.8,24186.9
2025-04-22T14:15:00+05:30,24186.9,24189.7,24144.9,24165
2025-04-22T15:15:00+05:30,24165,24180,24161,24165
2025-04-23T09:15:00+05:30,24310,24351.8,24187,24187
2025-04-23T10:15:00+05:30,24190,24248.8,24121.1,24196
2025-04-23T11:15:00+05:30,24198,24268.3,24182,24230.6
2025-04-23T12:15:00+05:30,24230.6,24275,24210.5,24250
2025-04-23T13:15:00+05:30,24250,24320,24239,24311.7
2025-04-23T14:15:00+05:30,24311.7,24333,24291,24316.8
2025-04-23T15:15:00+05:30,24316.1,24316.5,24298.2,24306.9
2025-04-24T09:15:00+05:30,24288,24360,24244,24285.6
2025-04-24T10:15:00+05:30,24282.2,24306.4,24263.8,24273
2025-04-24T11:15:00+05:30,24274.1,24274.9,24241.4,24250.6
2025-04-24T12:15:00+05:30,24250.6,24261.8,24240.5,24251
2025-04-24T13:15:00+05:30,24250.6,24261,24239,24252
2025-04-24T14:15:00+05:30,24250.5,24260,24225,24246.6
2025-04-24T15:15:00+05:30,24246.1,24250,24244.1,24248
2025-04-25T09:15:00+05:30,24465,24511,24080,24160
2025-04-25T10:15:00+05:30,24160,24175.8,24028.3,24056.8
2025-04-25T11:15:00+05:30,24055.2,24072.7,23975,24059.9
2025-04-25T12:15:00+05:30,24058.8,24183.5,24035.9,24165.2
2025-04-25T13:15:00+05:30,24163.8,24279.4,24140.1,24204.6
2025-04-25T14:15:00+05:30,24208.8,24248.5,24150,24169.9
2025-04-25T15:15:00+05:30,24169.1,24170.6,24090,24111
2025-04-28T09:15:00+05:30,24200.2,24410,24140,24407
2025-04-28T10:15:00+05:30,24401.1,24425,24357.8,24369.8
2025-04-28T11:15:00+05:30,24371,24425,24336.1,24414.2
2025-04-28T12:15:00+05:30,24416,24489,24413.8,24460
2025-04-28T13:15:00+05:30,24458.2,24480.9,24445,24474.9
2025-04-28T14:15:00+05:30,24475.1,24475.1,24383,24446.7
2025-04-28T15:15:00+05:30,24445.8,24462.8,24445.8,24452
2025-04-29T09:15:00+05:30,24484,24567.9,24416.2,24465
2025-04-29T10:15:00+05:30,24464,24482.6,24418,24462.1
2025-04-29T11:15:00+05:30,24457,24468,24396.1,24424
2025-04-29T12:15:00+05:30,24422.9,24466,24408.3,24450.2
2025-04-29T13:15:00+05:30,24450.1,24478,24444.5,24462
2025-04-29T14:15:00+05:30,24460.7,24466.4,24415.7,24420.3
2025-04-29T15:15:00+05:30,24420.5,24434.7,24410,24423.5
2025-04-30T09:15:00+05:30,24369.9,24486,24348.7,24441.1
2025-04-30T10:15:00+05:30,24441.1,24453.3,24380,24416.9
2025-04-30T11:15:00+05:30,24418.1,24459,24400,24435
2025-04-30T12:15:00+05:30,24435,24449.5,24420,24429
