time,open,high,low,close,Volume
2021-06-28,68014,68344,67735,68141,10885
2021-06-29,68947,69130,67700,68274,18751
2021-06-30,68308,69150,68243,69074,10023
2021-07-01,69400,70000,69000,69120,12785
2021-07-02,69224,70360,69224,70188,13514
2021-07-05,70445,70589,69850,70039,6167
2021-07-06,70309,70960,69267,69512,17023
2021-07-07,69620,70165,69120,69365,11293
2021-07-08,69200,69696,68646,68962,14130
2021-07-09,68789,69445,68425,69297,12234
2021-07-12,69000,69561,68650,69375,11864
2021-07-13,69609,69644,68901,69081,12061
2021-07-14,69096,70017,69012,69412,15499
2021-07-15,69500,69889,69401,69681,9090
2021-07-16,69906,69931,68082,68319,18811
2021-07-19,68121,68121,67021,67246,16132
2021-07-20,67409,67499,66286,66606,12699
2021-07-21,66798,67190,66541,67137,6596
2021-07-22,67037,67508,66610,67374,12164
2021-07-23,67487,67560,66667,67024,11540
2021-07-26,67156,67583,66972,67121,10550
2021-07-27,67357,67357,65656,66056,17666
2021-07-28,66349,66681,66060,66390,12380
2021-07-29,66699,68490,66699,68200,16359
2021-07-30,68100,68200,67615,67847,8815
2021-08-02,67812,68177,67512,67889,8919
2021-08-03,67587,68060,67283,67914,9140
2021-08-04,68000,68872,67343,67601,17824
2021-08-05,67488,67725,66702,66998,9142
2021-08-06,66819,66982,64639,65000,19153
2021-08-09,64710,64710,62318,62637,19510
2021-08-10,63093,63239,62184,62636,12187
2021-08-11,62697,62862,62313,62771,11739
2021-08-12,62528,62684,61536,61860,12629
2021-08-13,62097,63550,61980,63238,13154
2021-08-16,63141,63537,62461,63457,9670
2021-08-17,63483,63866,63006,63226,9380
2021-08-18,63475,63550,62200,62483,9658
2021-08-19,62424,62835,62081,62133,6657
2021-08-20,62185,62320,61227,61721,11586
2021-08-23,62144,63096,61878,62927,13082
2021-08-24,62792,63690,62736,63474,13378
2021-08-25,63001,63451,62750,63272,10475
2021-08-26,63021,63289,62397,62723,10369
2021-08-27,62830,63751,62422,63585,14419
2021-08-30,64085,64165,63436,63587,10325
2021-08-31,63776,64093,62974,63366,13496
2021-09-01,63175,64111,62828,63840,11627
2021-09-02,63977,64093,63015,63285,10578
2021-09-03,63389,65605,63276,65209,19455
2021-09-06,65377,65513,65064,65292,4325
2021-09-07,65220,65235,64224,64621,13690
2021-09-08,64621,64914,63913,64183,9873
2021-09-09,64001,64598,63650,64158,10243
2021-09-10,63992,64206,63479,63592,6625
2021-09-13,63474,63580,62503,63299,11750
2021-09-14,63203,63667,62603,63585,11490
2021-09-15,63398,63586,63021,63293,8044
2021-09-16,63475,63534,60500,61077,22538
2021-09-17,61168,61672,59888,59992,15344
2021-09-20,59531,60200,59222,59609,14105
2021-09-21,59640,60819,59460,60439,12436
2021-09-22,60890,61400,60611,61180,10851
2021-09-23,60616,61020,60320,60789,11292
2021-09-24,60743,60860,59310,59955,14459
2021-09-27,60626,61126,60156,60634,10049
2021-09-28,60572,60585,59503,60464,15587
2021-09-29,60555,60629,58181,58386,23300
2021-09-30,58500,59811,58150,59617,17762
2021-10-01,59600,60693,59320,60550,12121
2021-10-04,60517,61170,60070,60953,11656
2021-10-05,60748,61075,60481,60986,9562
2021-10-06,60726,61087,60330,61003,13639
2021-10-07,61054,61596,60677,61258,14755
2021-10-08,60991,62708,60910,61801,19256
2021-10-11,61500,62215,61395,61744,10288
2021-10-12,61738,62137,61211,61586,14025
2021-10-13,61760,63200,61757,62887,19071
2021-10-14,62577,63825,62487,63555,14604
2021-10-15,63250,63465,62680,63271,9245
2021-10-18,63235,63636,62804,63266,12320
2021-10-19,63618,65250,63552,64450,19388
2021-10-20,64420,65761,64386,65607,17745
2021-10-21,65781,65925,64923,65013,16125
2021-10-22,65330,66752,65110,65656,24440
2021-10-25,65770,66430,65770,66139,9653
2021-10-26,66235,66235,64612,64989,15440
2021-10-27,65035,65538,64528,65165,10176
2021-10-28,64953,65347,64680,64931,10986
2021-10-29,64695,64872,64035,64534,15697
2021-11-01,64449,64980,64220,64791,8307
2021-11-02,64600,64779,63072,63223,16160
2021-11-03,63153,63447,62002,62465,11771
2021-11-04,62750,64234,62750,64120,5468
2021-11-05,63602,64480,63275,64332,8797
2021-11-08,64602,65038,64297,64881,10321
2021-11-09,64877,65086,64147,64570,11895
2021-11-10,64700,66780,64250,65878,27162
2021-11-11,65854,67038,65852,66965,14144
2021-11-12,66800,67399,66270,67144,15110
2021-11-15,66669,67170,66302,66563,12970
2021-11-16,66800,67446,66128,66234,16406
2021-11-17,66329,66857,66255,66625,8600
2021-11-18,66401,66568,65571,65970,13656
2021-11-19,65850,66248,65300,65556,10518
2021-11-22,65458,66056,64428,64571,14949
2021-11-23,64637,64699,62226,62509,16305
2021-11-24,62877,63029,62374,62635,9761
2021-11-25,62911,63329,62803,63150,7335
2021-11-26,63101,63476,61734,62045,10835
2021-11-29,63490,63747,62230,62436,13988
2021-11-30,62561,63420,62088,62287,16364
2021-12-01,62325,62672,61185,61307,15621
2021-12-02,61380,61480,60751,61123,10845
2021-12-03,61165,61725,60610,61516,14959
2021-12-06,61606,61719,60837,61270,9806
2021-12-07,61236,62040,61167,61828,12611
2021-12-08,61754,61965,61382,61623,8384
2021-12-09,61640,61730,60401,60798,13794
2021-12-10,60796,61275,60322,61151,11073
2021-12-13,61300,61745,61170,61582,8748
2021-12-14,61413,61604,60266,60818,16182
