time,open,high,low,close,Volume
2019-03-25,135.32625653,136.06577963,130.61717423,132.99077664,239466.88118095
2019-03-26,133.00375984,133.87092199,131.6274127,133.25385051,241268.92813578
2019-03-27,133.25683657,139.82096676,133.01518275,138.9917297,275715.61279353
2019-03-28,138.98652135,139.0353517,136.77778181,137.36401058,179440.28179368
2019-03-29,137.378156,142.997226,136.96143072,142.64399149,249209.63240224
2019-03-30,142.63746096,145.5118782,139.97280264,141.98296079,213802.87702468
2019-03-31,141.96139614,142.06533766,140.18161365,141.21482424,146645.57956518
2019-04-01,141.17904917,143.12529026,138.986001,141.01502161,198901.10457608
2019-04-02,141.0121374,167.63132965,140.76624788,164.79762117,668670.79623584
2019-04-03,164.79240084,180.6417714,150.53117453,161.40613573,694023.9307358
2019-04-04,161.24075935,165.07555324,153.26660464,157.6015004,386983.20602313
2019-04-05,157.66321753,168.7493082,156.1961105,166.02851977,273280.54819878
2019-04-06,166.03560251,173.287022,159.9920655,165.51283314,240766.97898359
2019-04-07,165.50249477,177.12983988,163.9622454,175.04700843,273635.07044613
2019-04-08,174.99307398,187.67716722,173.9234722,180.4263714,479003.81170641
2019-04-09,180.46032976,180.99257587,173.82707693,176.01952363,273765.98433435
2019-04-10,175.89720774,185.83383213,169.68609333,177.5607318,327568.03658665
2019-04-11,177.66039825,177.92554343,159.79975792,164.90771279,336889.1390327
2019-04-12,164.87026328,167.49303797,159.23172286,164.32189697,187836.00338434
2019-04-13,164.29975745,166.3631905,161.70118582,163.65450845,122131.57900739
2019-04-14,163.63375377,169.29192832,161.40988412,168.10189808,113624.63101086
2019-04-15,168.11961359,169.3616151,155.82881733,160.2013604,203354.06342037
2019-04-16,160.13096478,168.11399001,159.56044769,166.3485419,179053.24071797
2019-04-17,166.29632988,168.80215708,164.58295668,166.71591687,141014.73895827
2019-04-18,166.55335632,176.51749551,165.97018003,174.1102283,187491.01619699
2019-04-19,174.10709691,175.09324165,168.40289423,173.60713853,177246.08166356
2019-04-20,173.63672095,177.81922314,170.73499344,173.75527224,141524.32471024
2019-04-21,173.77928175,174.50898836,165.86322028,169.84727471,164569.40518288
2019-04-22,169.83132138,174.40329479,168.29583435,171.5037156,170511.25934643
2019-04-23,171.47598432,176.94856916,168.98789681,170.383444,254034.969124
2019-04-24,170.383213,171.00133683,160.0837425,165.660413,265545.85493476
2019-04-25,165.65386883,166.3693058,145.71595736,152.17597177,269473.20185189
2019-04-26,152.17054173,156.10118576,148.20345923,153.12833844,278347.78645243
2019-04-27,153.18206096,158.36023736,152.34474896,155.52489825,135138.1817171
2019-04-28,155.53687217,156.35694095,152.16463377,153.32578575,128970.65282152
2019-04-29,153.2722243,154.86116397,148.70457535,152.48411477,165955.02911425
2019-04-30,152.50494108,161.0224625,152.4502386,160.28940004,204694.55681788
2019-05-01,160.2607,163.34439854,156.74390963,158.38146713,170562.1086043
2019-05-02,158.4573523,160.36567932,156.11365276,158.73314228,159926.39876033
2019-05-03,158.72767964,169.21034964,157.56891938,164.7612027,272917.05915996
2019-05-04,164.82385593,169.03538481,156.91046173,161.95234415,217398.44675564
2019-05-05,161.99460907,163.64002308,157.39998628,161.3216737,169467.76941028
2019-05-06,161.38441586,176.07747875,157.6008984,171.15719969,314115.48077007
2019-05-07,171.17759041,180.96623993,164.86976125,166.17016697,372851.30296742
2019-05-08,166.17038382,172.47001977,162.40244665,169.538317,184740.7279656
2019-05-09,169.69519916,173.39542413,164.50633351,169.36022403,210802.9193665
2019-05-10,169.33101664,175.6599494,166.26373871,172.21211326,256748.89836399
