time,open,high,low,close,Volume
2021-12-09,22.41,22.468,21.8742,21.9368,0
2021-12-10,21.94,22.225,21.8372,22.149,0
2021-12-13,22.14,22.412,22.14,22.3168,0
2021-12-14,22.31,22.3316,21.699,21.9238,0
2021-12-15,21.904,22.12,21.4331,22.0458,0
2021-12-16,22.05,22.532,21.9232,22.4718,0
2021-12-17,22.47,22.6736,22.333,22.333,0
2021-12-20,22.34,22.441,22.203,22.2558,0
2021-12-21,22.24,22.784,22.1872,22.4988,0
2021-12-22,22.49,22.828,22.451,22.7918,0
2021-12-23,22.78,22.93,22.6652,22.8568,0
2021-12-27,22.96,23.11,22.656,23.0458,0
2021-12-28,23.04,23.4296,22.9742,22.99,0
2021-12-29,22.99,23.1518,22.5992,22.8178,0
2021-12-30,22.81,23.109,22.611,23.01,0
2021-12-31,23.02,23.335,23.02,23.29,0
2022-01-03,23.28,23.3998,22.685,22.8778,0
2022-01-04,22.88,23.095,22.6522,23.035,0
2022-01-05,23.03,23.251,22.73,22.7928,0
2022-01-06,22.79,22.825,22.014,22.1798,0
2022-01-07,22.18,22.433,21.9572,22.343,0
2022-01-10,22.43,22.514,22.202,22.4448,0
2022-01-11,22.42,22.801,22.42,22.7638,0
2022-01-12,22.771,23.218,22.652,23.1198,0
2022-01-13,23.131,23.265,23.002,23.06,0
2022-01-14,23.079,23.305,22.831,22.942,0
2022-01-18,23.0128,23.632,22.813,23.4528,0
2022-01-19,23.47,24.207,23.395,24.134,0
2022-01-20,24.134,24.699,24.082,24.469,0
2022-01-21,24.469,24.578,24.174,24.271,0
2022-01-24,24.27,24.306,23.572,23.9648,0
2022-01-25,23.974,23.983,23.606,23.8,0
2022-01-26,23.8,23.969,23.445,23.513,0
2022-01-27,23.513,23.596,22.581,22.759,0
2022-01-28,22.759,22.818,22.156,22.453,0
2022-01-31,22.465,22.639,22.258,22.458,0
2022-02-01,22.458,23.039,22.41,22.62,0
2022-02-02,22.632,22.863,22.472,22.6418,0
2022-02-03,22.645,22.657,22.01,22.4128,0
2022-02-04,22.417,22.666,22.121,22.486,0
2022-02-07,22.486,23.099,22.486,22.99,0
2022-02-08,23.003,23.256,22.781,23.187,0
2022-02-09,23.179,23.352,23.099,23.302,0
2022-02-10,23.302,23.708,23.133,23.187,0
2022-02-11,23.187,23.688,22.868,23.546,0
2022-02-14,23.53,23.939,23.53,23.846,0
2022-02-15,23.8,23.988,23.084,23.355,0
2022-02-16,23.355,23.665,23.284,23.578,0
2022-02-17,23.58,23.915,23.429,23.833,0
2022-02-18,23.833,24.087,23.688,23.902,0
2022-02-22,23.901,24.364,23.901,24.093,0
2022-02-23,24.093,24.587,24.035,24.528,0
2022-02-24,24.528,25.616,23.846,24.209,0
2022-02-25,24.209,24.493,23.879,24.253,0
2022-02-28,24.266,24.771,24.102,24.44,0
2022-03-01,24.44,25.54,24.288,25.355,0
2022-03-02,25.37,25.419,24.865,25.288,0
2022-03-03,25.295,25.473,24.975,25.163,0
2022-03-04,25.167,25.737,25.052,25.6615,0
2022-03-07,25.6745,26.138,25.301,25.647,0
2022-03-08,25.63,26.945,25.363,26.374,0
2022-03-09,26.3717,26.771,25.405,25.78,0
2022-03-10,25.78,26.066,25.3212,25.8837,0
2022-03-11,25.9,25.996,25.422,25.852,0
2022-03-14,25.83,25.947,24.94,25.023,0
2022-03-15,25.026,25.121,24.538,24.873,0
2022-03-16,24.8738,25.105,24.475,25.0937,0
2022-03-17,25.0937,25.538,25.02,25.32,0
2022-03-18,25.385,25.449,24.838,24.94,0
2022-03-21,24.94,25.309,24.889,25.178,0
2022-03-22,25.1911,25.377,24.582,24.75,0
2022-03-23,24.759,25.202,24.681,25.09,0
2022-03-24,25.0557,25.847,24.972,25.546,0
2022-03-25,25.525,25.719,25.264,25.481,0
2022-03-28,25.486,25.584,24.8019,24.837,0
2022-03-29,24.839,25.009,23.9789,24.776,0
2022-03-30,24.776,25.062,24.711,24.843,0
2022-03-31,24.8587,25.084,24.577,24.76,0
2022-04-01,24.777,24.858,24.429,24.614,0
2022-04-04,24.6085,24.841,24.287,24.5387,0
2022-04-05,24.53,24.943,24.23,24.3227,0
2022-04-06,24.312,24.563,24.135,24.429,0
2022-04-07,24.3866,24.66,24.247,24.578,0
