time,open,high,low,close,Up Trend,Down Trend
2017-02-01,8600.15,8982.9,8555,8909.35,6710.96845027633,
2017-03-01,8924,9212.85,8872.7,9197.75,6972.6832240706135,
2017-04-03,9221.65,9366,9090.5,9333.7,7222.697675799238,
2017-05-02,9337,9641.7,9281,9626.05,7493.314497412623,
2017-06-01,9626,9716,9451.5,9517.4,7676.383530918448,
2017-07-03,9547.7,10117.9,9538.75,10103,7887.982962190552,
2017-08-01,10115,10149.9,9710.1,9917.9,8001.734098044515,
2017-09-01,9945.3,10188.8,9695,9800.55,8010.50515817488,
2017-10-03,9895,10404.9,9838.2,10368.5,8157.754814296554,
2017-11-01,10402.65,10530,10125.4,10226.55,8386.93116001012,
2017-12-01,10289,10568,10052.65,10556.9,8386.93116001012,
2018-01-01,10540,11185.6,10436.5,11055.4,8792.399810497702,
2018-02-01,11064.25,11139.4,10290.1,10519.4,8792.399810497702,
2018-03-01,10498,10530,9960,10113.7,8792.399810497702,
2018-04-02,10198.5,10787.95,10121,10780.3,8792.399810497702,
2018-05-02,10779,10947.9,10408.55,10736.15,8792.399810497702,
2018-06-01,10725,10873.5,10552,10694.8,8792.399810497702,
2018-07-02,10698.75,11379.5,10595,11371.6,8816.426071017668,
2018-08-01,11379.95,11793,11274,11735.3,9368.997666283156,
2018-09-03,11755.15,11775.05,10892.15,10954.3,9368.997666283156,
2018-10-01,10931,11090,10030.1,10398.4,9368.997666283156,
2018-11-01,10440.15,10949.75,10346,10900.65,9368.997666283156,
2018-12-03,10961.15,11006.25,10352.1,10916.85,9368.997666283156,
2019-01-01,10909.95,11003.45,10597.7,10830.95,9368.997666283156,
2019-02-01,10870,11142.85,10602,10792.5,9368.997666283156,
2019-03-01,10897.7,11718.5,10843.05,11679.9,9368.997666283156,
2019-04-01,11719.2,11859,11573.5,11791.55,9371.163182240783,
2019-05-02,11751.1,12070,11138,11916.5,9371.163182240783,
2019-06-03,11941.65,12118,11630.3,11841.5,9469.301038751972,
2019-07-01,11888.05,11999,11031.5,11132.2,9469.301038751972,
2019-08-01,11098.4,11186.8,10646.75,11058.9,9469.301038751972,
2019-09-03,10936.9,11682.4,10678.6,11534.6,9469.301038751972,
2019-10-01,11564,11947.4,11113.75,11877.45,9469.301038751972,
2019-11-01,11925,12174.9,11825.45,12099.85,9469.301038751972,
2019-12-02,12133.85,12348,11855.3,12246.25,9590.316448392461,
2020-01-01,12253.95,12419.2,11973,11994.3,9733.20201849963,
2020-02-01,11948.9,12260.4,11116.65,11149.15,9733.20201849963,
2020-03-02,11283,11418,7526,8620.95,,12939.991130551432
2020-04-01,8558,9877.95,8045,9859.9,,12687.053388514672
2020-05-04,9418.5,9557,8811.05,9494.1,,12687.053388514672
2020-06-01,9660.15,10536.1,9581.95,10240.25,,12687.053388514672
2020-07-01,10266.35,11343.4,10244.1,11095.85,,12687.053388514672
2020-08-03,10993.7,11794.45,10883.4,11401.95,,12687.053388514672
2020-09-01,11449.65,11626.9,10800,11256.85,,12687.053388514672
